frame_id,point_id,x,y,z,doppler,snr,noise
324,4,0.6824,3.2101,-0.0975,0,162,907,11171
324,5,-1.6377,7.6935,0.4679,0,202,821,11171
324,6,-5.1472,5.5825,-2.1057,0,202,821,11171
324,7,-3.0415,7.9722,0.2535,0,152,848,11171
324,8,-4.7127,7.3789,1.0473,0,190,802,11171
325,1,0.7938,1.464,-0.635,0,298,655,11204
325,2,0.5069,2.2218,-0.869,0,233,805,11204
325,3,1.5208,1.8944,0.2173,0,233,805,11204
325,4,0.6824,3.2101,-0.0975,0,162,906,11204
325,5,-1.6377,7.6935,0.4679,0,201,823,11204
325,6,-5.1472,5.5825,-2.1057,0,201,823,11204
325,7,-3.0415,7.9762,0,0,153,847,11204
325,8,-4.7127,7.3789,1.0473,0,191,801,11204
326,1,0.7938,1.464,-0.635,0,288,663,11238
326,2,0.5069,2.2218,-0.869,0,237,801,11238
326,3,1.5208,1.8944,0.2173,0,237,801,11238
326,4,0.6824,3.2101,-0.0975,0,162,907,11238
326,5,-1.6377,7.6935,0.4679,0,200,824,11238
326,6,-5.1472,5.5825,-2.1057,0,200,824,11238
326,7,-3.0415,7.9722,0.2535,0,153,847,11238
326,8,-4.4509,7.5715,0.7854,0,189,803,11238
327,1,0.7938,1.464,-0.635,0,294,658,11271
327,2,0.5069,2.2218,-0.869,0,236,802,11271
327,3,1.5208,1.8944,0.2173,0,236,802,11271
327,4,0.6824,3.2101,-0.0975,0,162,907,11271
327,5,-5.1472,5.5825,-2.1057,0,200,824,11271
327,6,-1.6377,7.6935,0.4679,0,200,824,11271
327,7,-3.0415,7.9722,0.2535,0,153,847,11271
327,8,-4.7127,7.3789,1.0473,0,190,802,11271
328,1,0.8467,1.434,-0.635,0,295,662,11304
328,2,0.5069,2.2218,-0.869,0,227,810,11304
328,3,1.5208,1.8944,0.2173,0,227,810,11304
328,4,0.6824,3.2101,-0.0975,0,162,907,11304
328,5,-1.6377,7.6935,0.4679,0,203,821,11304
328,6,-5.1472,5.5825,-2.1057,0,203,821,11304
328,7,-3.0415,7.9722,0.2535,0,154,846,11304
328,8,-4.7127,7.3789,1.0473,0,194,799,11304
329,1,0.8467,1.434,-0.635,0,304,655,11338
329,2,0.5069,2.2218,-0.869,0,232,805,11338
329,3,1.5208,1.8944,0.2173,0,232,805,11338
329,4,0.6824,3.2101,-0.0975,0,163,906,11338
329,5,-1.6377,7.6935,0.4679,0,201,823,11338
329,6,-5.1472,5.5825,-2.1057,0,201,823,11338
329,7,-3.0415,7.9722,0.2535,0,154,847,11338
329,8,-4.4509,7.5715,0.7854,0,194,799,11338
330,1,0.8467,1.434,-0.635,0,303,656,11371
330,2,0.5069,2.2218,-0.869,0,228,810,11371
330,3,1.5208,1.9013,0.1448,0,228,810,11371
330,4,0.6824,3.2101,-0.0975,0,162,907,11371
330,5,-1.6377,7.6935,0.4679,0,201,823,11371
330,6,-5.1472,5.5825,-2.1057,0,201,823,11371
330,7,-3.0415,7.9722,0.2535,0,154,846,11371
330,8,-4.4509,7.5715,0.7854,0,193,799,11371
331,1,0.8467,1.434,-0.635,0,300,656,11404
331,2,0.5069,2.2218,-0.869,0,231,807,11404
331,3,1.5208,1.8944,0.2173,0,231,807,11404
331,4,0.6824,3.2101,-0.0975,0,162,906,11404
331,5,-1.6377,7.6935,0.4679,0,201,823,11404
331,6,-5.1472,5.5825,-2.1057,0,201,823,11404
331,7,-3.0415,7.9722,0.2535,0,155,845,11404
331,8,-4.4509,7.5715,0.7854,0,192,800,11404
332,1,0.7938,1.464,-0.635,0,286,667,11438
332,2,0.5069,2.2218,-0.869,0,233,805,11438
332,3,1.5208,1.8944,0.2173,0,233,805,11438
332,4,0.6824,3.2101,-0.0975,0,162,907,11438
332,5,-5.1472,5.5825,-2.1057,0,202,822,11438
332,6,-1.6377,7.6935,0.4679,0,202,822,11438
332,7,-3.0415,7.9722,0.2535,0,154,846,11438
332,8,-4.7127,7.3789,1.0473,0,194,798,11438
333,1,0.7938,1.464,-0.635,0,295,656,11471
333,2,0.5069,2.2218,-0.869,0,239,798,11471
333,3,1.5208,1.8944,0.2173,0,239,798,11471
333,4,0.6824,3.2101,-0.0975,0,163,906,11471
333,5,-1.6377,7.6935,0.4679,0,200,823,11471
333,6,-5.1472,5.5825,-2.1057,0,200,823,11471
333,7,-3.0415,7.9722,0.2535,0,154,846,11471
333,8,-4.4509,7.5715,0.7854,0,191,801,11471
334,1,0.7938,1.464,-0.635,0,296,657,11504
334,2,0.5069,2.2218,-0.869,0,235,803,11504
334,3,1.5208,1.8944,0.2173,0,235,803,11504
334,4,0.6824,3.2101,-0.0975,0,162,906,11504
334,5,-1.6377,7.6935,0.4679,0,203,821,11504
334,6,-5.1472,5.5825,-2.1057,0,203,821,11504
334,7,-3.0415,7.9722,0.2535,0,154,846,11504
334,8,-4.4509,7.5715,0.7854,0,193,799,11504
335,1,0.7938,1.464,-0.635,0,292,660,11538
335,2,0.5069,2.2218,-0.869,0,231,806,11538
335,3,1.5208,1.8944,0.2173,0,231,806,11538
335,4,0.6824,3.2101,-0.0975,0,162,906,11538
335,5,-5.1472,5.5825,-2.1057,0,204,820,11538
335,6,-1.6377,7.6935,0.4679,0,204,820,11538
335,7,-3.0415,7.9722,0.2535,0,153,847,11538
335,8,-4.7127,7.3789,1.0473,0,193,799,11538
336,1,0.7938,1.464,-0.635,0,300,653,11571
336,2,0.5069,2.2218,-0.869,0,239,798,11571
336,3,1.5208,1.8944,0.2173,0,239,798,11571
336,4,0.6824,3.2101,-0.0975,0,161,907,11571
336,5,-1.6377,7.6935,0.4679,0,204,820,11571
336,6,-5.1472,5.5825,-2.1057,0,204,820,11571
336,7,-3.0415,7.9722,0.2535,0,153,848,11571
336,8,-4.7127,7.3789,1.0473,0,191,801,11571
337,1,0.7938,1.464,-0.635,0,298,659,11604
337,2,0.5069,2.2218,-0.869,0,233,805,11604
337,3,1.5208,1.8944,0.2173,0,233,805,11604
337,4,0.6824,3.2101,-0.0975,0,162,907,11604
337,5,-1.6377,7.6935,0.4679,0,203,821,11604
337,6,-5.1472,5.5825,-2.1057,0,203,821,11604
337,7,-3.0415,7.9722,0.2535,0,153,847,11604
337,8,-4.4509,7.5715,0.7854,0,194,798,11604
338,1,0.8467,1.434,-0.635,0,303,656,11637
338,2,0.5069,2.2218,-0.869,0,234,804,11637
338,3,1.5208,1.8944,0.2173,0,234,804,11637
338,4,0.6824,3.2101,-0.0975,0,162,907,11637
338,5,-1.6377,7.6935,0.4679,0,202,822,11637
338,6,-5.1472,5.5825,-2.1057,0,202,822,11637
338,7,-3.0415,7.9722,0.2535,0,152,848,11637
338,8,-4.4509,7.5715,0.7854,0,190,802,11637
339,1,0.8467,1.434,-0.635,0,312,647,11671
339,2,0.5069,2.2218,-0.869,0,234,803,11671
339,3,1.5208,1.8944,0.2173,0,234,803,11671
339,4,0.6824,3.2101,-0.0975,0,162,907,11671
339,5,-1.6377,7.6935,0.4679,0,203,821,11671
339,6,-5.1472,5.5825,-2.1057,0,203,821,11671
339,7,-3.0415,7.9722,0.2535,0,153,848,11671
339,8,-4.4509,7.5715,0.7854,0,191,801,11671
340,1,0.8467,1.434,-0.635,0,307,650,11705
340,2,0.5069,2.2218,-0.869,0,232,806,11705
340,3,1.5932,1.841,0.1448,0,232,806,11705
340,4,0.6824,3.2101,-0.0975,0,162,907,11705
340,5,-1.6377,7.6935,0.4679,0,206,818,11705
340,6,-5.1472,5.5825,-2.1057,0,206,818,11705
340,7,-3.0415,7.9722,0.2535,0,153,848,11705
340,8,-4.7127,7.3789,1.0473,0,191,802,11705
341,1,0.7938,1.464,-0.635,0,293,661,11738
341,2,0.5069,2.2218,-0.869,0,229,808,11738
341,3,1.5208,1.8944,0.2173,0,229,808,11738
341,4,0.6824,3.2101,-0.0975,0,161,907,11738
341,5,-1.6377,7.6935,0.4679,0,204,820,11738
341,6,-5.1472,5.5825,-2.1057,0,204,820,11738
341,7,-3.295,7.8708,0.2535,0,153,848,11738
341,8,-4.7127,7.3789,1.0473,0,193,799,11738
342,1,0.7938,1.464,-0.635,0,296,656,11771
342,2,0.5069,2.2218,-0.869,0,242,796,11771
342,3,1.5208,1.8944,0.2173,0,242,796,11771
342,4,0.7799,3.1833,-0.195,0,162,907,11771
342,5,-1.6377,7.6935,0.4679,0,205,819,11771
342,6,-5.1472,5.5825,-2.1057,0,205,819,11771
342,7,-3.0415,7.9722,0.2535,0,152,848,11771
342,8,-4.7127,7.3789,1.0473,0,191,802,11771
343,1,0.7938,1.464,-0.635,0,294,658,11804
343,2,0.5069,2.2218,-0.869,0,239,799,11804
343,3,1.5208,1.8944,0.2173,0,239,799,11804
343,4,0.6824,3.2101,-0.0975,0,162,906,11804
343,5,-1.6377,7.6935,0.4679,0,206,818,11804
343,6,-5.1472,5.5825,-2.1057,0,206,818,11804
343,7,-3.0415,7.9722,0.2535,0,151,848,11804
343,8,-4.7127,7.3789,1.0473,0,189,803,11804
344,1,0.7938,1.464,-0.635,0,289,663,11837
344,2,0.5069,2.2218,-0.869,0,229,809,11837
344,3,1.5208,1.8944,0.2173,0,229,809,11837
344,4,0.6824,3.2101,-0.0975,0,162,906,11837
344,5,-1.6377,7.6935,0.4679,0,206,819,11837
344,6,-5.1472,5.5825,-2.1057,0,206,819,11837
344,7,-3.0415,7.9722,0.2535,0,155,845,11837
344,8,-4.7127,7.3789,1.0473,0,194,799,11837
345,1,0.7938,1.464,-0.635,0,292,660,11871
345,2,0.5069,2.2218,-0.869,0,233,805,11871
345,3,1.5932,1.841,0.1448,0,233,805,11871
345,4,1.5208,1.8944,0.2173,0,233,805,11871
345,5,0.6824,3.2101,-0.0975,0,162,906,11871
345,6,-5.1472,5.5825,-2.1057,0,205,820,11871
345,7,-1.6377,7.6935,0.4679,0,205,820,11871
345,8,-3.0415,7.9722,0.2535,0,155,846,11871
345,9,-4.7127,7.3789,1.0473,0,193,799,11871
346,1,0.7938,1.464,-0.635,0,296,660,11904
346,2,0.5069,2.2218,-0.869,0,234,804,11904
346,3,1.5932,1.841,0.1448,0,234,804,11904
346,4,1.5208,1.8944,0.2173,0,234,804,11904
346,5,0.6824,3.2101,-0.0975,0,162,906,11904
346,6,-1.6377,7.6935,0.4679,0,206,818,11904
346,7,-5.1472,5.5825,-2.1057,0,206,818,11904
346,8,-3.0415,7.9722,0.2535,0,153,847,11904
346,9,-4.7127,7.3789,1.0473,0,192,800,11904
347,1,0.8467,1.434,-0.635,0,299,659,11938
347,2,0.5069,2.2218,-0.869,0,236,802,11938
347,3,1.5932,1.841,0.1448,0,236,802,11938
347,4,0.6824,3.2101,-0.0975,0,162,906,11938
347,5,-5.1472,5.5825,-2.1057,0,202,821,11938
347,6,-1.6377,7.6935,0.4679,0,202,821,11938
347,7,-3.0415,7.9722,0.2535,0,152,848,11938
347,8,-4.7127,7.3789,1.0473,0,190,802,11938
348,1,0.8467,1.434,-0.635,0,300,660,11972
348,2,0.5069,2.2218,-0.869,0,244,794,11972
348,3,1.5208,1.8944,0.2173,0,244,794,11972
348,4,0.6824,3.2101,-0.0975,0,161,907,11972
348,5,-1.6377,7.6935,0.4679,0,204,821,11972
348,6,-5.1472,5.5825,-2.1057,0,204,821,11972
348,7,-3.295,7.8708,0.2535,0,151,849,11972
348,8,-4.7127,7.3789,1.0473,0,191,801,11972
349,1,0.8467,1.434,-0.635,0,300,659,12005
349,2,0.5069,2.2218,-0.869,0,242,796,12005
349,3,1.5208,1.8944,0.2173,0,242,796,12005
349,4,0.6824,3.2101,-0.0975,0,162,906,12005
349,5,-1.6377,7.6935,0.4679,0,204,820,12005
349,6,-5.1472,5.5825,-2.1057,0,204,820,12005
349,7,-3.0415,7.9722,0.2535,0,154,847,12005
349,8,-4.7127,7.3789,1.0473,0,192,801,12005
350,1,0.7938,1.464,-0.635,0,299,655,12038
350,2,0.5069,2.2218,-0.869,0,234,803,12038
350,3,1.5208,1.8944,0.2173,0,234,803,12038
350,4,0.6824,3.2101,-0.0975,0,161,907,12038
350,5,-1.6377,7.6935,0.4679,0,203,821,12038
350,6,-5.1472,5.5825,-2.1057,0,203,821,12038
350,7,-3.0415,7.9722,0.2535,0,153,847,12038
350,8,-4.7127,7.3789,1.0473,0,193,800,12038
351,1,0.7938,1.464,-0.635,0,298,654,12072
351,2,0.5069,2.2218,-0.869,0,233,805,12072
351,3,1.5208,1.8944,0.2173,0,233,805,12072
351,4,0.6824,3.2101,-0.0975,0,161,907,12072
351,5,-5.1472,5.5825,-2.1057,0,205,819,12072
351,6,-1.6377,7.6935,0.4679,0,205,819,12072
351,7,-3.0415,7.9722,0.2535,0,154,847,12072
351,8,-4.7127,7.3789,1.0473,0,193,800,12072
352,1,0.7938,1.464,-0.635,0,298,655,12104
352,2,0.5069,2.2218,-0.869,0,240,798,12104
352,3,1.5208,1.8944,0.2173,0,240,798,12104
352,4,0.7799,3.1833,-0.195,0,163,906,12104
352,5,-1.6377,7.6935,0.4679,0,205,819,12104
352,6,-5.1472,5.5825,-2.1057,0,205,819,12104
352,7,-3.0415,7.9722,0.2535,0,154,847,12104
352,8,-4.7127,7.3789,1.0473,0,190,802,12104
353,1,0.7938,1.464,-0.635,0,295,657,12138
353,2,0.5069,2.2218,-0.869,0,236,802,12138
353,3,1.5208,1.8944,0.2173,0,236,802,12138
353,4,0.6824,3.2101,-0.0975,0,167,901,12138
353,5,-1.6377,7.6935,0.4679,0,203,821,12138
353,6,-5.1472,5.5825,-2.1057,0,203,821,12138
353,7,-3.0415,7.9722,0.2535,0,153,847,12138
353,8,-4.7127,7.3789,1.0473,0,194,799,12138
354,1,0.7938,1.464,-0.635,0,296,656,12171
354,2,0.5069,2.2218,-0.869,0,232,806,12171
354,3,1.5208,1.8944,0.2173,0,232,806,12171
354,4,0.6824,3.2101,-0.0975,0,170,899,12171
354,5,-1.6377,7.6935,0.4679,0,203,821,12171
354,6,-5.1472,5.5825,-2.1057,0,203,821,12171
354,7,-3.0415,7.9762,0,0,154,846,12171
354,8,-4.4509,7.5715,0.7854,0,191,802,12171
355,1,0.7938,1.464,-0.635,0,290,664,12204
355,2,0.5069,2.2218,-0.869,0,233,804,12204
355,3,1.5208,1.8944,0.2173,0,233,804,12204
355,4,0.6824,3.2101,-0.0975,0,170,899,12204
355,5,-1.6377,7.6935,0.4679,0,202,823,12204
355,6,-5.1472,5.5825,-2.1057,0,202,823,12204
355,7,-3.0415,7.9722,0.2535,0,152,847,12204
355,8,-4.4509,7.5715,0.7854,0,191,801,12204
356,1,0.7938,1.464,-0.635,0,303,656,12238
356,2,0.5069,2.2218,-0.869,0,230,808,12238
356,3,1.5208,1.8944,0.2173,0,230,808,12238
356,4,0.6824,3.2101,-0.0975,0,171,898,12238
356,5,-1.6377,7.6935,0.4679,0,202,822,12238
356,6,-5.1472,5.5825,-2.1057,0,202,822,12238
356,7,-3.0415,7.9722,0.2535,0,153,848,12238
356,8,-4.7127,7.3789,1.0473,0,192,800,12238
357,1,0.8467,1.434,-0.635,0,300,662,12272
357,2,0.5069,2.2218,-0.869,0,231,806,12272
357,3,1.5932,1.841,0.1448,0,231,806,12272
357,4,0.6824,3.2101,-0.0975,0,172,897,12272
357,5,-1.6377,7.6935,0.4679,0,202,822,12272
357,6,-5.1472,5.5825,-2.1057,0,202,822,12272
357,7,-3.0415,7.9722,0.2535,0,151,849,12272
357,8,-4.7127,7.3789,1.0473,0,189,803,12272
358,1,0.7938,1.464,-0.635,0,302,656,12305
358,2,0.8467,1.434,-0.635,0,302,656,12305
358,3,0.5069,2.2218,-0.869,0,240,797,12305
358,4,1.5208,1.8944,0.2173,0,240,797,12305
358,5,0.6824,3.2101,-0.0975,0,171,897,12305
358,6,-1.6377,7.6935,0.4679,0,204,820,12305
358,7,-5.1472,5.5825,-2.1057,0,204,820,12305
358,8,-3.0415,7.9722,0.2535,0,153,847,12305
358,9,-4.4509,7.5715,0.7854,0,189,803,12305
359,1,0.7938,1.464,-0.635,0,295,659,12338
359,2,0.5069,2.2218,-0.869,0,236,801,12338
359,3,1.5208,1.8944,0.2173,0,236,801,12338
359,4,0.6824,3.2101,-0.0975,0,171,897,12338
359,5,-1.6377,7.6935,0.4679,0,203,821,12338
359,6,-5.1472,5.5825,-2.1057,0,203,821,12338
359,7,-3.0415,7.9722,0.2535,0,154,847,12338
359,8,-4.7127,7.3789,1.0473,0,189,803,12338
360,1,0.7938,1.464,-0.635,0,292,661,12371
360,2,0.5069,2.2218,-0.869,0,234,803,12371
360,3,1.5932,1.841,0.1448,0,234,803,12371
360,4,0.6824,3.2101,-0.0975,0,172,896,12371
360,5,-1.6377,7.6935,0.4679,0,202,822,12371
360,6,-5.1472,5.5825,-2.1057,0,202,822,12371
360,7,-3.0415,7.9762,0,0,154,846,12371
360,8,-4.4509,7.5715,0.7854,0,194,798,12371
361,1,0.7938,1.464,-0.635,0,308,644,12404
361,2,0.5069,2.2218,-0.869,0,241,797,12404
361,3,1.5208,1.8944,0.2173,0,241,797,12404
361,4,0.6824,3.2101,-0.0975,0,171,897,12404
361,5,-5.1472,5.5825,-2.1057,0,204,821,12404
361,6,-1.6377,7.6935,0.4679,0,204,821,12404
361,7,-3.0415,7.9722,0.2535,0,155,845,12404
361,8,-4.7127,7.3789,1.0473,0,193,799,12404
361,9,-2.7463,1.4802,-0.6629,-1.9033,201,560,12404
362,1,0.7938,1.464,-0.635,0,293,659,12438
362,2,0.5069,2.2218,-0.869,0,235,803,12438
362,3,1.5208,1.8944,0.2173,0,235,803,12438
362,4,0.6824,3.2101,-0.0975,0,171,897,12438
362,5,-1.6377,7.6935,0.4679,0,201,823,12438
362,6,-5.1472,5.5825,-2.1057,0,201,823,12438
362,7,-3.0415,7.9722,0.2535,0,151,848,12438
362,8,-4.7127,7.3789,1.0473,0,193,800,12438
362,9,-2.4817,1.6981,-0.7353,-1.9033,203,550,12438
363,1,0.7938,1.464,-0.635,0,288,664,12471
363,2,0.5069,2.2218,-0.869,0,235,803,12471
363,3,1.5208,1.8944,0.2173,0,235,803,12471
363,4,0.6824,3.2101,-0.0975,0,170,898,12471
363,5,-1.6377,7.6935,0.4679,0,203,821,12471
363,6,-5.1472,5.5825,-2.1057,0,203,821,12471
363,7,-3.0415,7.9722,0.2535,0,153,848,12471
363,8,-4.7127,7.3789,1.0473,0,191,802,12471
363,9,-2.4232,1.4286,0.0836,-1.4275,178,565,12471
363,10,-1.2534,2.1858,1.2534,-1.4275,178,565,12471
364,1,0.7938,1.464,-0.635,0,302,653,12505
364,2,0.5069,2.2218,-0.869,0,234,804,12505
364,3,1.5208,1.8944,0.2173,0,234,804,12505
364,4,0.6824,3.2101,-0.0975,0,168,900,12505
364,5,-1.6377,7.6935,0.4679,0,201,823,12505
364,6,-5.1472,5.5825,-2.1057,0,201,823,12505
364,7,-3.0415,7.9722,0.2535,0,154,847,12505
364,8,-4.7127,7.3789,1.0473,0,192,800,12505
365,1,0.8467,1.434,-0.635,0,304,654,12538
365,2,0.5069,2.2218,-0.869,0,237,801,12538
365,3,1.5208,1.8944,0.2173,0,237,801,12538
365,4,0.6824,3.2101,-0.0975,0,171,897,12538
365,5,-5.1472,5.5825,-2.1057,0,202,822,12538
365,6,-1.6377,7.6935,0.4679,0,202,822,12538
365,7,-3.0415,7.9722,0.2535,0,154,846,12538
365,8,-4.7127,7.3789,1.0473,0,194,799,12538
366,1,0.8467,1.434,-0.635,0,311,649,12571
366,2,0.5069,2.2218,-0.869,0,236,801,12571
366,3,1.5208,1.8944,0.2173,0,236,801,12571
366,4,0.6824,3.2101,-0.0975,0,170,898,12571
366,5,-5.1472,5.5825,-2.1057,0,208,817,12571
366,6,-1.6377,7.6935,0.4679,0,208,817,12571
366,7,-3.0415,7.9722,0.2535,0,154,846,12571
366,8,-4.4509,7.5715,0.7854,0,195,797,12571
366,9,-2.0054,1.8255,-0.752,-2.855,223,564,12571
367,1,0.8467,1.434,-0.635,0,305,653,12605
367,2,0.5069,2.2218,-0.869,0,233,804,12605
367,3,1.5932,1.841,0.1448,0,233,804,12605
367,4,0.6824,3.2101,-0.0975,0,170,898,12605
367,5,-1.6377,7.6935,0.4679,0,199,824,12605
367,6,-5.1472,5.5825,-2.1057,0,199,824,12605
367,7,-3.0415,7.9722,0.2535,0,156,844,12605
367,8,-4.4509,7.5715,0.7854,0,192,799,12605
367,9,-4.7127,7.3789,1.0473,0,192,799,12605
367,10,-1.9386,1.8931,-0.2423,-1.4275,288,554,12605
368,1,0.7938,1.464,-0.635,0,299,656,12638
368,2,0.5069,2.2218,-0.869,0,240,798,12638
368,3,1.5208,1.8944,0.2173,0,240,798,12638
368,4,0.6824,3.2101,-0.0975,0,169,900,12638
368,5,-1.6377,7.6935,0.4679,0,204,818,12638
368,6,-5.1472,5.5825,-2.1057,0,204,818,12638
368,7,-3.0415,7.9722,0.2535,0,154,847,12638
368,8,-4.4509,7.5715,0.7854,0,192,801,12638
368,9,-2.0193,1.7776,-0.4039,-1.4275,294,570,12638
369,1,0.7938,1.464,-0.635,0,290,662,12671
369,2,0.5069,2.2218,-0.869,0,236,801,12671
369,3,1.5932,1.841,0.1448,0,236,801,12671
369,4,0.6824,3.2101,-0.0975,0,168,900,12671
369,5,-5.1472,5.5825,-2.1057,0,207,821,12671
369,6,-1.6377,7.6935,0.4679,0,207,821,12671
369,7,-3.0415,7.9722,0.2535,0,151,847,12671
369,8,-4.7127,7.3789,1.0473,0,191,803,12671
369,9,-1.9497,1.6967,-0.4679,-1.4275,224,581,12671
370,1,0.7938,1.464,-0.635,0,287,665,12704
370,2,0.5069,2.2218,-0.869,0,233,805,12704
370,3,1.5208,1.8944,0.2173,0,233,805,12704
370,4,0.6824,3.2101,-0.0975,0,169,899,12704
370,5,-1.6377,7.6935,0.4679,0,202,819,12704
370,6,-5.1472,5.5825,-2.1057,0,202,819,12704
370,7,-3.0415,7.9762,0,0,154,846,12704
370,8,-4.7127,7.3789,1.0473,0,191,802,12704
371,1,0.7938,1.464,-0.635,0,297,655,12738
371,2,0.5069,2.2218,-0.869,0,240,798,12738
371,3,1.5208,1.8944,0.2173,0,240,798,12738
371,4,0.6824,3.2101,-0.0975,0,168,901,12738
371,5,-5.1472,5.5825,-2.1057,0,196,829,12738
371,6,-1.6377,7.6935,0.4679,0,196,829,12738
371,7,-3.295,7.8708,0.2535,0,153,847,12738
371,8,-4.4509,7.5715,0.7854,0,192,801,12738
372,1,0.7938,1.464,-0.635,0,299,653,12772
372,2,0.5069,2.2218,-0.869,0,237,801,12772
372,3,1.5932,1.841,0.1448,0,237,801,12772
372,4,0.6824,3.2101,-0.0975,0,170,899,12772
372,5,-1.6377,7.6935,0.4679,0,196,828,12772
372,6,-5.1472,5.5825,-2.1057,0,196,828,12772
372,7,-3.0415,7.9722,0.2535,0,157,844,12772
372,8,-4.7127,7.3789,1.0473,0,194,799,12772
373,1,0.7938,1.464,-0.635,0,297,657,12804
373,2,0.5069,2.2218,-0.869,0,233,804,12804
373,3,1.5932,1.841,0.1448,0,233,804,12804
373,4,0.6824,3.2101,-0.0975,0,169,900,12804
373,5,-5.1472,5.5825,-2.1057,0,202,825,12804
373,6,-1.6377,7.6935,0.4679,0,202,825,12804
373,7,-3.0415,7.9762,0,0,152,847,12804
373,8,-4.4509,7.5715,0.7854,0,193,801,12804
374,1,0.8467,1.434,-0.635,0,298,659,12838
374,2,0.5069,2.2218,-0.869,0,231,806,12838
374,3,1.5932,1.841,0.1448,0,231,806,12838
374,4,0.6824,3.2101,-0.0975,0,170,899,12838
374,5,-5.1472,5.6652,-1.8717,0,206,820,12838
374,6,-1.6377,7.6935,0.4679,0,206,820,12838
374,7,-3.0415,7.9722,0.2535,0,155,845,12838
374,8,-4.4509,7.5715,0.7854,0,191,802,12838
375,1,0.8467,1.434,-0.635,0,305,655,12872
375,2,0.2256,2.4302,-0.6768,0,198,839,12872
375,3,0.6824,3.2101,-0.0975,0,167,901,12872
375,4,-5.1472,5.5825,-2.1057,0,198,823,12872
375,5,-1.6377,7.6935,0.4679,0,198,823,12872
375,6,-3.0415,7.9762,0,0,155,847,12872
375,7,-4.4509,7.5715,0.7854,0,188,805,12872
375,8,-1.8049,1.7706,-0.1504,-1.4275,242,574,12872
376,1,0.8467,1.434,-0.635,0,298,660,12904
376,2,0.5069,2.2218,-0.869,0,234,803,12904
376,3,1.5932,1.841,0.1448,0,234,803,12904
376,4,0.6824,3.2101,-0.0975,0,158,911,12904
376,5,-5.1472,5.5825,-2.1057,0,200,826,12904
376,6,-1.6377,7.6935,0.4679,0,200,826,12904
376,7,-3.0415,7.9762,0,0,159,843,12904
376,8,-4.7127,7.3789,1.0473,0,193,799,12904
376,9,-1.6656,1.7802,0.0724,-1.4275,242,560,12904
377,1,0.7938,1.464,-0.635,0,304,651,12938
377,2,0.5069,2.2218,-0.869,0,234,804,12938
377,3,1.5208,1.8944,0.2173,0,234,804,12938
377,4,0.6824,3.2101,-0.0975,0,164,905,12938
377,5,-5.1472,5.5825,-2.1057,0,202,825,12938
377,6,-1.6377,7.6935,0.4679,0,202,825,12938
377,7,-3.0415,7.9722,0.2535,0,153,847,12938
377,8,-4.4509,7.5715,0.7854,0,188,802,12938
378,1,0.7938,1.464,-0.635,0,299,653,12971
378,2,0.2256,2.4302,-0.6768,0,200,836,12971
378,3,0.6824,3.2101,-0.0975,0,168,900,12971
378,4,-5.1472,5.5825,-2.1057,0,202,823,12971
378,5,-1.6377,7.6935,0.4679,0,202,823,12971
378,6,-3.295,7.8708,0.2535,0,152,850,12971
378,7,-4.7127,7.4114,0.7854,0,190,804,12971
378,8,-1.9497,1.5778,-0.7799,-1.9033,158,585,12971
378,9,-1.5932,1.7758,-0.5069,-1.4275,177,554,12971
379,1,0.7938,1.464,-0.635,0,303,650,13005
379,2,0.1504,2.4557,-0.6016,0,198,839,13005
379,3,0.6824,3.2101,-0.0975,0,163,905,13005
379,4,-5.1472,5.5825,-2.1057,0,200,825,13005
379,5,-1.6377,7.6935,0.4679,0,200,825,13005
379,6,-3.295,7.8708,0.2535,0,153,849,13005
379,7,-4.4509,7.5715,0.7854,0,193,800,13005
379,8,-1.8717,1.7038,-0.7019,-2.3791,221,547,13005
379,9,-1.3926,1.8856,-0.0696,-1.4275,184,563,13005
380,1,0.7938,1.464,-0.635,0,296,656,13038
380,2,0.5793,2.1741,-0.9414,0,236,801,13038
380,3,1.6656,1.7758,0.1448,0,236,801,13038
380,4,0.6824,3.2101,-0.0975,0,154,915,13038
380,5,-1.6377,7.6935,0.4679,0,202,821,13038
380,6,-5.1472,5.5825,-2.1057,0,202,821,13038
380,7,-3.295,7.8708,0.2535,0,159,847,13038
380,8,-4.4509,7.5715,0.7854,0,187,804,13038
380,9,-1.8801,1.587,-0.6016,-2.3791,238,555,13038
381,1,0.7938,1.464,-0.635,0,297,655,13071
381,2,0.5069,2.2218,-0.869,0,232,803,13071
381,3,1.5932,1.8453,0.0724,0,232,803,13071
381,4,0.6824,3.2101,-0.0975,0,165,903,13071
381,5,-5.1472,5.5825,-2.1057,0,199,824,13071
381,6,-1.6377,7.6935,0.4679,0,199,824,13071
381,7,-3.295,7.8708,0.2535,0,150,846,13071
381,8,-4.7127,7.3789,1.0473,0,189,801,13071
381,9,-1.6656,1.6849,-0.5793,-2.3791,265,563,13071
382,1,0.7938,1.464,-0.635,0,296,657,13104
382,2,0.4345,2.2639,-0.7966,0,240,797,13104
382,3,1.5208,1.9013,0.1448,0,240,797,13104
382,4,0.6824,3.2101,-0.0975,0,162,906,13104
382,5,-5.1472,5.6652,-1.8717,0,209,824,13104
382,6,-1.6377,7.6935,0.4679,0,209,824,13104
382,7,-3.0749,8.0476,0.5125,0,161,834,13104
382,8,-4.4509,7.5715,0.7854,0,188,801,13104
