frame_id,point_id,x,y,z,doppler,snr,noise
271,5,-2.3184,1.6979,-0.4458,0,230,672,9510
271,6,2.0509,1.3974,-1.5158,0,230,672,9510
271,7,0.4027,1.6345,2.8188,0,193,806,9510
271,8,2.6261,6.7467,-2.8649,0,163,894,9510
271,9,3.3826,6.6019,-2.6578,0,167,890,9510
271,10,-2.3471,8.7998,-2.9339,0,175,824,9510
272,1,0.1151,0.252,-0.2531,0,231,723,9543
272,2,0.233,1.2775,2.1745,0,270,672,9543
272,3,1.3203,1.3239,-1.7086,0,270,672,9543
272,4,2.5887,1.1037,0,0,307,636,9543
272,5,-1.8121,1.7823,1.2081,0,307,636,9543
272,6,0.5034,1.7714,2.7182,0,192,806,9543
272,7,2.6261,6.7467,-2.8649,0,158,898,9543
272,8,-2.0537,8.7704,-3.2273,0,175,824,9543
273,1,0.1151,0.2399,-0.2646,0,233,721,9577
273,2,0.233,1.2775,2.1745,0,245,695,9577
273,3,1.3203,1.3239,-1.7086,0,245,695,9577
273,4,-0.2675,1.735,2.3184,0,201,690,9577
273,5,-1.8725,1.9507,1.07,0,201,690,9577
273,6,1.07,1.7623,-2.0509,0,201,690,9577
273,7,0.4027,1.6345,2.8188,0,194,806,9577
273,8,2.6261,6.7467,-2.8649,0,157,900,9577
273,9,3.3826,6.6019,-2.6578,0,162,895,9577
273,10,-2.0537,8.7704,-3.2273,0,177,822,9577
276,1,0.1151,0.2399,-0.2646,0,245,708,9677
276,2,0.233,1.2775,2.1745,0,268,670,9677
276,3,-0.5177,1.7314,2.1573,0,243,668,9677
276,4,2.5024,1.2875,0,0,243,668,9677
276,5,-1.8121,1.8878,1.0355,0,243,668,9677
276,6,0.5034,1.7714,2.7182,0,175,824,9677
276,7,3.3826,6.4994,-2.8994,0,164,893,9677
276,8,-2.3471,8.7998,-2.9339,0,181,819,9677
277,1,0.1151,0.2399,-0.2646,0,245,706,9710
277,2,0.3106,1.3862,2.0969,0,266,668,9710
277,3,-1.9847,1.3523,1.467,0,221,666,9710
277,4,2.1573,1.7549,0.4315,0,221,666,9710
277,5,-0.5177,1.4911,2.3299,0,221,666,9710
277,6,0.4027,1.6345,2.8188,0,172,826,9710
277,7,-0.4142,4.308,-1.2425,0,152,861,9710
277,8,3.3826,6.6019,-2.6578,0,162,894,9710
277,9,-2.0537,8.7704,-3.2273,0,177,822,9710
278,1,0.1151,0.2399,-0.2646,0,228,726,9743
278,2,0.233,1.2775,2.1745,0,229,707,9743
278,3,1.3203,1.4185,-1.6309,0,229,707,9743
278,4,0.9492,1.6522,-2.071,0,209,686,9743
278,5,-1.9847,1.9952,0,0,209,686,9743
278,6,-0.3452,1.9651,1.9847,0,209,686,9743
278,7,0.4027,1.6345,2.8188,0,180,818,9743
278,8,3.3826,6.6019,-2.6578,0,164,893,9743
278,9,-2.0537,8.7704,-3.2273,0,174,825,9743
279,1,0.1151,0.2399,-0.2646,0,247,707,9776
279,2,0.1553,1.1483,2.2522,0,263,671,9776
279,3,1.3203,1.3239,-1.7086,0,263,671,9776
279,4,2.3299,1.2612,-0.9492,0,249,655,9776
279,5,1.0355,1.1913,-2.3299,0,249,655,9776
279,6,-0.3452,1.9651,1.9847,0,249,655,9776
279,7,0.5034,1.7714,2.7182,0,182,817,9776
279,8,2.6261,6.7467,-2.8649,0,161,896,9776
279,9,-2.0537,8.7704,-3.2273,0,178,823,9776
279,10,-2.8534,0.3408,0.4458,-0.4914,197,669,9776
280,1,0.1151,0.2399,-0.2646,0,255,697,9810
280,2,0.233,1.2775,2.1745,0,277,667,9810
280,3,1.3203,1.2171,-1.7862,0,277,667,9810
280,4,2.3299,1.5761,0.0863,0,223,674,9810
280,5,0.9492,1.2612,-2.3299,0,223,674,9810
280,6,-0.5177,1.6181,2.2436,0,223,674,9810
280,7,0.4027,1.6345,2.8188,0,166,834,9810
280,8,2.6261,6.7467,-2.8649,0,159,898,9810
280,9,-2.0537,8.7704,-3.2273,0,176,824,9810
281,1,0.1151,0.2399,-0.2646,0,220,734,9844
281,2,0.1553,1.1483,2.2522,0,256,682,9844
281,3,1.2425,1.487,-1.6309,0,256,682,9844
281,4,2.2436,0.6882,-1.5532,0,233,673,9844
281,5,-1.9847,1.948,-0.4315,0,233,673,9844
281,6,-0.5177,1.6181,2.2436,0,233,673,9844
281,7,0.4027,1.6345,2.8188,0,172,827,9844
281,8,2.6261,6.7467,-2.8649,0,159,898,9844
281,9,3.3826,6.4994,-2.8994,0,163,893,9844
281,10,-2.0537,8.7704,-3.2273,0,176,824,9844
282,1,0.1151,0.2399,-0.2646,0,236,717,9876
282,2,0.233,1.2775,2.1745,0,250,688,9876
282,3,1.3979,1.2416,-1.7086,0,250,688,9876
282,4,-0.7766,0.7843,2.5887,0,181,688,9876
282,5,0.4027,1.6345,2.8188,0,180,819,9876
282,6,2.6261,6.7467,-2.8649,0,157,899,9876
282,7,-2.0537,8.7704,-3.2273,0,174,825,9876
283,1,0.1151,0.252,-0.2531,0,242,710,9910
283,2,0.3106,1.3862,2.0969,0,264,673,9910
283,3,0.4027,1.6345,2.8188,0,172,828,9910
283,4,2.6261,6.7467,-2.8649,0,159,898,9910
283,5,-2.3471,8.7998,-2.9339,0,175,825,9910
285,1,0.1151,0.2399,-0.2646,0,245,708,9978
285,2,0.5638,1.6867,1.9329,0,275,668,9978
285,3,0.4027,1.6345,2.8188,0,173,826,9978
285,4,2.6261,6.7467,-2.8649,0,161,896,9978
285,5,3.3826,6.6019,-2.6578,0,164,892,9978
285,6,-2.0537,8.7704,-3.2273,0,176,825,9978
285,7,2.5859,0.8283,0.1668,-0.4914,279,660,9978
289,1,0.1151,0.2399,-0.2646,0,266,684,10110
289,2,0.1553,1.1483,2.2522,0,286,652,10110
289,3,1.2425,1.487,-1.6309,0,286,652,10110
289,4,-0.2675,1.609,2.4075,0,224,668,10110
289,5,0.4027,1.6345,2.8188,0,182,818,10110
289,6,3.3826,6.4994,-2.8994,0,163,894,10110
289,7,-2.0537,8.7704,-3.2273,0,172,827,10110
290,1,0.1151,0.2399,-0.2646,0,220,732,10142
290,2,1.2081,1.6059,-1.6913,0,298,640,10142
290,3,0,1.0302,2.4162,0,298,640,10142
290,4,2.3356,1.1002,-0.4832,0,298,640,10142
290,5,0.4027,1.6345,2.8188,0,180,820,10142
290,6,2.6261,6.7467,-2.8649,0,157,899,10142
290,7,3.3826,6.6019,-2.6578,0,161,896,10142
290,8,-2.0537,8.7704,-3.2273,0,173,825,10142
291,1,0.1151,0.2399,-0.2646,0,216,738,10177
291,2,0.3106,1.3862,2.0969,0,280,663,10177
291,3,1.3979,1.1271,-1.7862,0,280,663,10177
291,4,0.4027,1.6345,2.8188,0,175,825,10177
291,5,3.3826,6.4994,-2.8994,0,163,894,10177
291,6,-2.0537,8.7704,-3.2273,0,176,824,10177
292,1,0.1151,0.252,-0.2531,0,241,711,10209
292,2,0.3883,1.4789,2.0192,0,275,669,10209
292,3,1.3979,0.9934,-1.8639,0,275,669,10209
292,4,0.4027,1.6345,2.8188,0,187,813,10209
292,5,3.3826,6.6019,-2.6578,0,166,891,10209
292,6,-2.0537,8.7704,-3.2273,0,176,823,10209
293,1,0.1151,0.2399,-0.2646,0,230,723,10244
293,2,0.3106,1.3862,2.0969,0,261,688,10244
293,3,1.3203,1.2171,-1.7862,0,261,688,10244
293,4,0.4027,1.6345,2.8188,0,193,807,10244
293,5,2.6261,6.7467,-2.8649,0,155,901,10244
293,6,3.3826,6.6019,-2.6578,0,162,894,10244
293,7,-2.0537,8.7704,-3.2273,0,173,826,10244
294,1,0.1151,0.2399,-0.2646,0,240,712,10276
294,2,0.466,1.4563,2.0192,0,287,665,10276
294,3,1.3979,1.1271,-1.7862,0,287,665,10276
294,4,1.3375,1.569,-2.0509,0,209,667,10276
294,5,-0.0892,1.8653,2.2292,0,209,667,10276
294,6,-1.605,2.2551,0.8917,0,209,667,10276
294,7,0.4027,1.6345,2.8188,0,183,816,10276
294,8,3.3826,6.4994,-2.8994,0,164,893,10276
294,9,-2.3471,8.7998,-2.9339,0,179,820,10276
295,1,0.1151,0.2399,-0.2646,0,242,710,10311
295,2,0.6443,1.7472,1.8524,0,302,646,10311
295,3,1.2886,1.626,-1.6108,0,302,646,10311
295,4,0.4027,1.6345,2.8188,0,178,820,10311
295,5,2.6261,6.7467,-2.8649,0,161,896,10311
295,6,-2.3471,8.7998,-2.9339,0,173,827,10311
296,1,0.1151,0.2399,-0.2646,0,253,701,10345
296,2,0.233,1.2775,2.1745,0,245,699,10345
296,3,1.3203,1.4185,-1.6309,0,245,699,10345
296,4,-0.4458,1.4228,2.4967,0,202,692,10345
296,5,-1.7834,1.8002,1.4267,0,202,692,10345
296,6,0.4027,1.6345,2.8188,0,193,807,10345
296,7,3.3826,6.6019,-2.6578,0,163,893,10345
296,8,-2.0537,8.7704,-3.2273,0,172,828,10345
298,1,0.1151,0.2399,-0.2646,0,247,705,10410
298,2,0.466,1.4563,2.0192,0,271,675,10410
298,3,1.4756,1.2561,-1.6309,0,271,675,10410
298,4,0.4027,1.6345,2.8188,0,188,811,10410
298,5,3.3826,6.6019,-2.6578,0,163,893,10410
298,6,-2.0537,8.7704,-3.2273,0,167,832,10410
299,1,0.1151,0.2399,-0.2646,0,251,703,10449
299,2,0.5436,1.5329,1.9416,0,273,675,10449
299,3,1.4756,1.0233,-1.7862,0,273,675,10449
299,4,0.0892,2.0598,2.0509,0,219,661,10449
299,5,0.4027,1.6345,2.8188,0,201,798,10449
299,6,3.3826,6.4994,-2.8994,0,166,890,10449
299,7,-2.0537,8.7704,-3.2273,0,171,828,10449
300,1,0.1151,0.2399,-0.2646,0,251,702,10478
300,2,0.466,1.4563,2.0192,0,285,668,10478
300,3,-1.8984,1.6901,1.2081,0,229,658,10478
300,4,2.3299,1.5761,0.0863,0,229,658,10478
300,5,-0.604,1.4583,2.3299,0,229,658,10478
300,6,0.4027,1.6345,2.8188,0,179,820,10478
300,7,3.3826,6.4994,-2.8994,0,163,893,10478
300,8,-2.0537,8.7704,-3.2273,0,172,827,10478
304,1,0.1151,0.2399,-0.2646,0,223,729,10611
304,2,0.7766,1.619,1.7862,0,282,677,10611
304,3,-0.2675,1.609,2.4075,0,182,698,10611
304,4,0.4027,1.6345,2.8188,0,156,842,10611
304,5,3.3826,6.4994,-2.8994,0,167,890,10611
304,6,-2.0537,8.7704,-3.2273,0,173,826,10611
306,1,0.1151,0.2399,-0.2646,0,237,716,10677
306,2,0.1553,1.1483,2.2522,0,256,676,10677
306,3,1.3203,1.5794,-1.4756,0,256,676,10677
306,4,0.4027,1.6345,2.8188,0,185,815,10677
306,5,2.6261,6.7467,-2.8649,0,160,896,10677
306,6,-2.0537,8.7704,-3.2273,0,170,829,10677
307,1,0.1151,0.2399,-0.2646,0,253,700,10710
307,2,0.5436,1.4291,2.0192,0,288,669,10710
307,3,1.6309,0.5302,-1.8639,0,288,669,10710
307,4,-0.604,1.3104,2.4162,0,226,656,10710
307,5,-1.9847,1.2523,1.5532,0,226,656,10710
307,6,0.4027,1.6345,2.8188,0,185,815,10710
307,7,2.6261,6.7467,-2.8649,0,162,895,10710
307,8,-2.0537,8.7704,-3.2273,0,172,828,10710
308,1,0.1151,0.2399,-0.2646,0,231,721,10743
308,2,0.1553,1.1483,2.2522,0,264,665,10743
308,3,1.2425,1.5679,-1.5532,0,264,665,10743
308,4,-0.2675,1.735,2.3184,0,206,670,10743
308,5,0.4027,1.6345,2.8188,0,186,813,10743
308,6,3.3826,6.6019,-2.6578,0,163,893,10743
308,7,-2.0537,8.7704,-3.2273,0,174,825,10743
309,1,0.1151,0.2399,-0.2646,0,255,698,10777
309,2,0.699,1.654,1.7862,0,270,683,10777
309,3,1.5532,0.901,-1.7862,0,270,683,10777
309,4,-0.2675,1.735,2.3184,0,176,702,10777
309,5,0.5034,1.7714,2.7182,0,165,835,10777
309,6,3.3826,6.6019,-2.6578,0,165,892,10777
309,7,-2.0537,8.7704,-3.2273,0,174,825,10777
310,1,0.1151,0.2399,-0.2646,0,257,697,10811
310,2,0.6213,1.5984,1.8639,0,275,676,10811
310,3,1.6309,0.5302,-1.8639,0,275,676,10811
310,4,-0.2675,1.735,2.3184,0,180,700,10811
310,5,1.2483,1.7464,-1.9617,0,180,700,10811
310,6,-1.605,2.1761,1.07,0,180,700,10811
310,7,0.5034,1.7714,2.7182,0,169,831,10811
310,8,3.3826,6.4994,-2.8994,0,164,892,10811
310,9,-2.0537,8.7704,-3.2273,0,173,826,10811
312,1,0.1151,0.252,-0.2531,0,242,710,10877
312,2,2.1573,0.917,0.0719,0,198,699,10877
312,3,0.233,1.2775,2.1745,0,248,688,10877
312,4,1.3203,1.5031,-1.5532,0,248,688,10877
312,5,-0.7766,0.7843,2.5887,0,161,720,10877
312,6,-2.1573,0.5362,1.7258,0,161,720,10877
312,7,3.3826,6.6019,-2.6578,0,165,892,10877
312,8,-2.3471,8.7998,-2.9339,0,175,825,10877
312,9,-2.117,0.4111,0.0662,-0.9828,158,604,10877
315,1,0.1151,0.2399,-0.2646,0,225,727,10978
315,2,0.233,1.2775,2.1745,0,266,677,10978
315,3,1.3203,1.4185,-1.6309,0,266,677,10978
315,4,-0.6903,1.2671,2.4162,0,192,694,10978
315,5,-2.071,1.1037,1.5532,0,192,694,10978
315,6,0.4027,1.6345,2.8188,0,157,843,10978
315,7,3.3826,6.4994,-2.8994,0,164,893,10978
315,8,-2.3471,8.7998,-2.9339,0,173,827,10978
317,1,0.1151,0.2399,-0.2646,0,244,710,11045
317,2,0.3106,1.3862,2.0969,0,268,675,11045
317,3,-0.3567,1.5916,2.4075,0,190,690,11045
317,4,0.4027,1.6345,2.8188,0,181,819,11045
317,5,-0.4142,4.308,-1.2425,0,157,856,11045
317,6,3.3826,6.6019,-2.6578,0,163,892,11045
317,7,-2.0537,8.7704,-3.2273,0,172,827,11045
317,8,1.8984,0.7995,-0.1266,-0.9828,151,644,11045
321,1,0.1151,0.2399,-0.2646,0,237,716,11177
321,2,0.4027,1.6345,2.8188,0,161,838,11177
321,3,-0.4142,4.308,-1.2425,0,164,850,11177
321,4,3.3826,6.6019,-2.6578,0,166,891,11177
321,5,-2.0537,8.7704,-3.2273,0,178,822,11177
321,6,1.6309,1.0983,-0.1208,-0.4914,201,687,11177
321,7,2.1745,1.2392,0.3883,-0.4914,192,762,11177
323,1,0.1151,0.252,-0.2531,0,226,728,11243
323,2,0.3106,1.2609,2.1745,0,161,779,11243
323,3,1.3979,1.342,-1.6309,0,3080,2968,11243
323,4,3.3826,6.4994,-2.8994,0,3031,3285,11243
323,5,-2.0537,8.7704,-3.2273,0,3771,3856,11243
323,6,1.7517,0.8931,-0.1208,-0.4914,2680,2763,11243
324,1,0.1151,0.252,-0.2531,0,241,713,11278
324,2,1.5532,0.9941,-0.3452,0,234,719,11278
324,3,3.3826,6.4994,-2.8994,0,164,893,11278
324,4,-2.0537,8.7704,-3.2273,0,178,821,11278
324,5,1.5878,1.4039,0.7594,-0.9828,228,607,11278
324,6,1.9617,0.5889,0.2531,-0.4914,178,690,11278
324,7,1.0758,1.6436,-0.6328,-0.4914,178,690,11278
326,1,0.1151,0.2399,-0.2646,0,242,711,11343
326,2,-0.4142,4.308,-1.2425,0,150,863,11343
326,3,3.3826,6.4994,-2.8994,0,163,894,11343
326,4,-2.3471,8.7998,-2.9339,0,177,822,11343
326,5,1.6309,1.1033,0.0604,-0.4914,281,672,11343
327,1,0.1151,0.2399,-0.2646,0,238,716,11377
327,2,1.4957,1.1311,-0.0575,0,186,723,11377
327,3,-1.4382,0.896,0.8054,0,186,723,11377
327,4,0.3106,1.2609,2.1745,0,151,791,11377
327,5,1.3979,1.2416,-1.7086,0,151,791,11377
327,6,-0.4142,4.308,-1.2425,0,153,860,11377
327,7,3.3826,6.4994,-2.8994,0,165,892,11377
327,8,-2.3471,8.7998,-2.9339,0,177,823,11377
327,9,2.002,0.7644,-0.6903,-1.4742,174,589,11377
327,10,1.5705,1.1326,0.3624,-0.4914,243,669,11377
329,1,0.1151,0.2399,-0.2646,0,225,727,11449
329,2,1.5532,1.0523,0,0,236,728,11449
329,3,-0.4142,4.308,-1.2425,0,176,823,11449
329,4,2.6261,6.7467,-2.8649,0,2,0,11449
329,5,3.3826,6.4994,-2.8994,0,512,0,11449
329,6,-2.3471,8.7998,-2.9339,0,4725,4825,11449
330,1,0.1151,0.2399,-0.2646,0,234,721,11475
330,2,3.3826,6.6019,-2.6578,0,161,895,11475
330,3,-2.3471,8.7998,-2.9339,0,178,821,11475
330,4,1.8351,0.9249,-0.1898,-0.9828,364,599,11475
330,5,0.9492,1.4835,-1.0758,-0.9828,364,599,11475
330,6,1.3231,1.2677,0.4027,-0.4914,248,693,11475
331,1,0.1151,0.2399,-0.2646,0,242,712,11510
331,2,2.6261,6.7467,-2.8649,0,166,891,11510
331,3,-2.3471,8.7998,-2.9339,0,169,832,11510
331,4,1.6453,1.0332,-0.6961,-1.4742,271,600,11510
331,5,1.4382,1.17,0.2876,-0.4914,330,685,11510
332,1,0.1151,0.2399,-0.2646,0,235,718,11542
332,2,3.3826,6.4994,-2.8994,0,167,892,11542
332,3,-2.0537,8.7704,-3.2273,0,172,827,11542
332,4,1.4957,1.0954,0.2876,-0.4914,333,674,11542
333,1,0.1151,0.2399,-0.2646,0,227,725,11576
333,2,0.4027,1.6345,2.8188,0,171,828,11576
333,3,3.3826,6.4994,-2.8994,0,165,892,11576
333,4,-2.3471,8.7998,-2.9339,0,179,821,11576
333,5,1.4497,1.265,-0.4228,-0.9828,346,609,11576
333,6,1.4957,1.1326,0,-0.4914,319,663,11576
334,1,0.1151,0.2399,-0.2646,0,230,723,11610
334,2,3.141,6.6196,-2.8994,0,168,891,11610
334,3,-2.3471,8.7998,-2.9339,0,173,828,11610
334,4,1.139,1.1561,0.466,-0.9828,248,630,11610
334,5,1.6683,0.7858,0.3452,-0.4914,298,685,11610
334,6,1.1506,1.3657,-0.5753,-0.4914,298,685,11610
335,1,0.1151,0.252,-0.2531,0,235,718,11643
335,2,0.4027,1.6345,2.8188,0,175,824,11643
335,3,3.3826,6.6019,-2.6578,0,168,889,11643
335,4,-2.3471,8.7998,-2.9339,0,176,824,11643
335,5,1.3231,1.3101,0.2301,-0.4914,317,689,11643
336,1,0.1151,0.2399,-0.2646,0,212,740,11675
336,2,2.3874,6.8348,-2.8649,0,160,896,11675
336,3,-2.0537,8.7704,-3.2273,0,172,827,11675
336,4,1.3231,1.1993,-0.5753,-0.4914,296,726,11675
337,1,0.1151,0.2399,-0.2646,0,237,716,11710
337,2,2.8649,6.6488,-2.8649,0,165,896,11710
337,3,-2.3471,8.7998,-2.9339,0,176,823,11710
337,4,1.2656,1.2598,-0.5753,-0.4914,311,710,11710
338,1,0.1151,0.2399,-0.2646,0,250,702,11742
338,2,2.8649,6.6488,-2.8649,0,173,896,11742
338,3,-2.3471,8.7998,-2.9339,0,174,826,11742
338,4,1.2081,1.3151,-0.5753,-0.4914,342,690,11742
339,1,0.1151,0.2399,-0.2646,0,238,714,11777
339,2,2.8649,6.7467,-2.6261,0,172,896,11777
339,3,-2.3471,8.7998,-2.9339,0,177,823,11777
339,4,1.2656,1.1657,-0.7479,-0.4914,281,690,11777
340,1,0.1151,0.2399,-0.2646,0,224,729,11811
340,2,1.2081,1.2884,-0.6328,0,309,728,11811
340,3,3.1036,6.5408,-2.8649,0,194,894,11811
340,4,-2.3471,8.7998,-2.9339,0,176,825,11811
341,1,0.1151,0.2399,-0.2646,0,225,728,11843
341,2,1.2081,1.2252,-0.7479,0,226,727,11843
341,3,3.1036,6.5408,-2.8649,0,65034,49166,11843
341,4,-2.3471,8.7998,-2.9339,0,59151,37391,11843
341,5,1.4756,0.9937,-0.1093,-0.9828,32014,48138,11843
341,6,0.7651,1.3146,-0.9291,-0.9828,7948,47374,11843
342,1,0.1151,0.2399,-0.2646,0,239,715,11877
342,2,0.978,1.4157,-0.7479,0,312,707,11877
342,3,1.4957,1.1267,0.1151,0,312,707,11877
342,4,3.3826,6.4994,-2.8994,0,175,893,11877
342,5,-2.3471,8.7998,-2.9339,0,170,830,11877
342,6,1.257,1.2589,0.1093,-0.4914,316,703,11877
344,1,0.1151,0.252,-0.2531,0,236,717,11942
344,2,3.141,6.6196,-2.8994,0,169,885,11942
344,3,-2.0537,8.7704,-3.2273,0,172,827,11942
344,4,1.0355,1.3297,-0.1035,-0.4914,378,695,11942
345,1,0.1151,0.2399,-0.2646,0,213,740,11976
345,2,1.1506,1.34,-0.6328,0,337,740,11976
345,3,3.141,6.6196,-2.8994,0,162,886,11976
345,4,-2.3471,8.7998,-2.9339,0,179,821,11976
346,1,0.1151,0.2399,-0.2646,0,228,724,12011
346,2,1.093,1.3191,-0.4919,0,360,727,12011
346,3,2.8994,6.6196,-3.141,0,150,888,12011
346,4,-2.3471,8.7998,-2.9339,0,177,823,12011
346,5,1.2685,1.3809,-0.604,-1.9656,204,585,12011
347,1,0.1151,0.2399,-0.2646,0,240,712,12042
347,2,1.1506,1.34,-0.6328,0,342,713,12042
347,3,3.141,6.6196,-2.8994,0,156,883,12042
347,4,-2.3471,8.7998,-2.9339,0,171,828,12042
348,1,0.1151,0.2399,-0.2646,0,245,707,12077
348,2,1.0355,1.3084,-0.2589,0,289,727,12077
348,3,1.0355,1.4549,-0.5753,0,294,705,12077
348,4,3.141,6.7202,-2.6578,0,151,892,12077
348,5,-2.3471,8.7998,-2.9339,0,169,830,12077
348,6,1.2081,1.3151,-0.5753,-1.4742,317,580,12077
349,1,0.1151,0.2399,-0.2646,0,247,707,12110
349,2,1.0873,1.254,-0.3106,0,292,721,12110
349,3,4.7173,5.4942,-2.5945,0,150,889,12110
349,4,3.3826,6.4994,-2.8994,0,158,885,12110
349,5,-2.3471,8.7998,-2.9339,0,169,829,12110
350,1,0.1151,0.2399,-0.2646,0,257,696,12142
350,2,1.1506,1.464,-0.2301,0,262,697,12142
350,3,0.9665,1.789,0.9665,0,186,772,12142
350,4,3.5811,6.3954,-2.6261,0,185,894,12142
350,5,-2.6405,8.7162,-2.9339,0,174,823,12142
351,1,0.1151,0.2399,-0.2646,0,221,731,12177
351,2,0.8284,1.4631,-0.1553,0,325,733,12177
351,3,1.2656,1.1657,-0.7479,0,309,720,12177
351,4,3.3423,6.5233,-2.6261,0,225,891,12177
351,5,-2.3471,8.7998,-2.9339,0,182,819,12177
351,6,1.093,1.4343,-0.5177,1.4742,256,580,12177
352,1,0.1151,0.2399,-0.2646,0,238,714,12211
352,2,0.7766,1.4668,-0.3106,0,283,723,12211
352,3,0.8974,1.8595,0.8974,0,164,825,12211
352,4,4.7173,5.5995,-2.3586,0,159,895,12211
352,5,-2.3471,8.7998,-2.9339,0,189,812,12211
352,6,0.9665,1.6068,-0.604,1.4742,303,606,12211
353,1,0.1151,0.2399,-0.2646,0,233,721,12243
353,2,4.0586,6.1035,-2.6261,0,207,899,12243
353,3,-2.3471,8.7998,-2.9339,0,192,810,12243
353,4,0.6213,1.4822,-0.5177,0.4914,379,698,12243
353,5,1.0269,1.5169,-0.7248,1.9656,310,577,12243
354,1,0.1151,0.252,-0.2531,0,236,716,12277
354,2,0.6213,1.5701,0,0,313,729,12277
354,3,1.1506,1.244,-0.8054,0,341,712,12277
354,4,4.0586,5.9952,-2.8649,0,205,881,12277
354,5,-2.0537,8.7704,-3.2273,0,195,806,12277
354,6,0.9492,1.6952,-0.6961,1.4742,280,585,12277
355,1,0.1151,0.2399,-0.2646,0,226,728,12310
355,2,1.3231,0.9602,-0.9204,0,308,720,12310
355,3,1.093,1.4975,0.2876,0,308,720,12310
355,4,0.4602,0.9463,-1.5532,0,308,720,12310
355,5,3.3826,6.6019,-2.6578,0,180,876,12310
355,6,-2.0537,8.7704,-3.2273,0,185,816,12310
355,7,0.6731,1.5486,0,0.4914,313,686,12310
355,8,0.2071,1.485,-0.7766,0.4914,313,686,12310
355,9,0.4919,1.5589,-0.7105,0.9828,356,623,12310
356,1,0.1151,0.2399,-0.2646,0,239,714,12343
356,2,0.9291,1.3972,-0.6012,0,377,707,12343
356,3,3.141,6.8108,-2.4162,0,172,882,12343
356,4,-2.0537,8.7704,-3.2273,0,183,818,12343
357,1,0.1151,0.2399,-0.2646,0,223,730,12375
357,2,0.8198,1.5826,0,0,350,738,12375
357,3,0.2733,1.5589,-0.8198,0,350,738,12375
357,4,3.3826,6.6019,-2.6578,0,193,864,12375
357,5,-2.0537,8.7704,-3.2273,0,184,818,12375
358,1,0.1151,0.2399,-0.2646,0,244,708,12409
358,2,3.141,6.7202,-2.6578,0,192,875,12409
358,3,-2.0537,8.7704,-3.2273,0,186,816,12409
358,4,0.7105,1.6264,-0.164,0.4914,409,696,12409
359,1,0.1151,0.2399,-0.2646,0,236,715,12442
359,2,0.9291,1.5122,-0.164,0,372,715,12442
359,3,3.141,6.5084,-3.141,0,165,869,12442
359,4,-2.0537,8.7704,-3.2273,0,191,812,12442
360,1,0.1151,0.252,-0.2531,0,236,717,12477
360,2,0.6012,1.6636,-0.2186,0,412,722,12477
360,3,0.4027,1.6345,2.8188,0,150,848,12477
360,4,3.1036,6.5408,-2.8649,0,214,867,12477
360,5,-2.0537,8.7704,-3.2273,0,191,811,12477
361,1,0.1151,0.2399,-0.2646,0,236,716,12510
361,2,3.3423,6.4221,-2.8649,0,186,854,12510
361,3,-2.0537,8.7704,-3.2273,0,193,811,12510
361,4,0.8629,1.6298,-0.3452,0.4914,387,679,12510
362,1,0.1151,0.2399,-0.2646,0,239,713,12544
362,2,0.7479,1.712,-0.1726,0,348,718,12544
362,3,0.4027,1.6345,2.8188,0,152,848,12544
362,4,3.5811,6.2921,-2.8649,0,215,869,12544
362,5,-2.0537,8.7704,-3.2273,0,188,813,12544
363,1,0.1151,0.2399,-0.2646,0,257,696,12578
363,2,0.4919,1.6912,-0.2733,0,385,697,12578
363,3,0.5034,1.7714,2.7182,0,180,821,12578
363,4,3.1036,6.6402,-2.6261,0,223,855,12578
363,5,-2.0537,8.7704,-3.2273,0,178,823,12578
364,1,0.1151,0.2399,-0.2646,0,244,708,12611
364,2,0.6903,1.736,-0.1726,0,312,711,12611
364,3,0.4027,1.6345,2.8188,0,176,824,12611
364,4,3.141,6.8108,-2.4162,0,191,857,12611
364,5,-2.0537,8.7704,-3.2273,0,175,825,12611
364,6,0.7853,1.6549,-0.7248,-0.9828,323,570,12611
365,1,0.1151,0.2399,-0.2646,0,229,722,12644
365,2,0.4919,1.5589,-0.7105,0,324,726,12644
365,3,-0.1093,0.9073,-1.5302,0,56076,2830,12644
365,4,0.4027,1.6345,2.8188,0,33297,61457,12644
365,5,-2.3471,8.7998,-2.9339,0,1296,42255,12644
365,6,0.6644,1.773,-0.5436,-0.9828,48138,23819,12644
366,1,0.1151,0.2399,-0.2646,0,242,710,12676
366,2,0.4919,1.7123,0.0547,0,263,713,12676
366,3,0.4027,1.6345,2.8188,0,175,825,12676
366,4,-0.4142,4.308,-1.2425,0,155,865,12676
366,5,3.8198,6.3507,-2.3874,0,167,880,12676
366,6,-2.0537,8.7704,-3.2273,0,175,828,12676
366,7,0.6644,1.7314,-0.6644,-0.9828,305,585,12676
367,1,0.1151,0.2399,-0.2646,0,237,716,12711
367,2,0.4372,1.685,-0.3826,0,336,722,12711
367,3,0.4027,1.6345,2.8188,0,170,828,12711
367,4,2.8649,6.6488,-2.8649,0,196,881,12711
367,5,-2.3471,8.6965,-3.2273,0,171,827,12711
367,6,0.302,1.9429,0.1208,1.4742,331,587,12711
369,1,0.1151,0.252,-0.2531,0,244,709,12777
369,2,0.4372,1.4903,-0.8744,0,322,716,12777
369,3,3.141,6.7202,-2.6578,0,198,875,12777
369,4,-2.3471,8.6965,-3.2273,0,174,828,12777
